,Protons,Protons_log,Protons_reciprocal,Neutrons,Neutrons_log,Neutrons_reciprocal,Neutrons_power,Atomic Weight,Atomic Weight_log,Atomic Weight_reciprocal,Atomic Weight_power,Abs(Z-N)/Atomic Weight,Abs(Z-N)/Atomic Weight_reciprocal,Z-N,Z-N_log,Z-N_reciprocal,Z/N,Z/N_power,Even Z,Even N,Even N-Z,Last Shell Filled,Last Shell Fill Ratio,Last Orbital Label Encoded (Complex),Last Orbital Label Encoded (Simple),Last Principal Quantum Number,Last Azimuthal Quantum Number Encoded,Is Magic Number,Magic Number,Closest Magic Number,Distance To Magic Number,Distance To Magic Number_abs,Half-life,Half-life Magnitude,Half-life Time,Artificial
1667,60,4.110873864173311,0.0166666666666666,94,4.553876891600541,0.0106382978723404,8836,153.929477307,5.042970028265984,0.0064964814894133,23694.283984006237,0.2208803706400543,4.527337567852942,-34,0.0,-0.0294117647058823,0.6382978723404256,0.4074241738343142,0,0,0,0,0.2857142857142857,43,13,4,3,False,0,50,10,10,25.9,1.0,3.794814144059077,0
1668,60,4.110873864173311,0.0166666666666666,95,4.564348191467836,0.0105263157894736,9025,154.932932,5.049425991729192,0.0064544057037531,24004.213418116626,0.2259041996313605,4.4266552,-35,0.0,-0.0285714285714285,0.631578947368421,0.3988919667590027,0,1,2,0,0.2857142857142857,43,13,4,3,False,0,50,10,10,8.9,0.0,3.5339197137701746,0
1669,60,4.110873864173311,0.0166666666666666,96,4.574710978503383,0.0104166666666666,9216,155.935018114,5.055831822306095,0.006412927718833,24315.72987421351,0.2308653978779888,4.331528280944444,-36,0.0,-0.0277777777777777,0.625,0.390625,0,0,0,0,0.2857142857142857,43,13,4,3,False,0,50,10,10,5.49,0.0,3.415922067535327,0
1670,60,4.110873864173311,0.0166666666666666,97,4.584967478670572,0.0103092783505154,9409,156.93903,5.062209072477827,0.0063719012408831,24629.8591373409,0.235760345912677,4.2415954054054055,-37,0.0,-0.027027027027027,0.6185567010309279,0.3826123923902647,0,1,2,0,0.2857142857142857,43,13,4,3,False,0,50,10,10,1.0000000000000001e-07,-7.0,0.1,0
1671,60,4.110873864173311,0.0166666666666666,98,4.59511985013459,0.010204081632653,9604,157.9416,5.0685368391531975,0.0063314541577393,24945.54901056,0.240595257994094,4.156357894736842,-38,0.0,-0.0263157894736842,0.6122448979591837,0.3748438150770512,0,0,0,0,0.2857142857142857,43,13,4,3,False,0,50,10,10,4.999999999997e-08,-8.0,0.04999999999997,0
1672,60,4.110873864173311,0.0166666666666666,99,4.605170185988092,0.0101010101010101,9801,158.94609,5.074836820957634,0.0062914413308311,25263.8595262881,0.2453662119024129,4.075540769230769,-39,0.0,-0.0256410256410256,0.6060606060606061,0.3673094582185491,0,1,2,0,0.2857142857142857,43,13,4,3,False,0,50,10,10,0.5,-1.0,2.8996566681120064,0
1673,60,4.110873864173311,0.0166666666666666,100,4.61512051684126,0.01,10000,159.94909,5.081088103799042,0.0062519893048469,25583.711391828103,0.2500795721938774,3.99872725,-40,0.0,-0.025,0.6,0.36,0,0,0,0,0.2857142857142857,43,13,4,3,False,0,50,10,10,0.3,-1.0,2.825707084906554,0
1674,60,4.110873864173311,0.0166666666666666,101,4.624972813284271,0.0099009900990099,10201,160.95388,5.087311603342082,0.0062129598863972,25906.1514870544,0.2547313553422881,3.925704390243902,-41,0.0,-0.024390243902439,0.594059405940594,0.3529065777864915,0,1,2,0,0.2857142857142857,43,13,4,3,False,0,50,10,10,0.2,-1.0,2.767009998554661,0
1675,61,4.127134385045092,0.0163934426229508,65,4.189654742026425,0.0153846153846153,4225,125.95752,4.843852542315963,0.0079391845758792,15865.2968445504,0.0317567383035169,31.48938,-4,0.0,-0.25,0.9384615384615383,0.8807100591715976,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,0.5,-1.0,2.8996566681120064,0
1676,61,4.127134385045092,0.0163934426229508,66,4.204692619390966,0.0151515151515151,4356,126.95163,4.851652301875962,0.0078770158366615,16116.7163596569,0.0393850791833078,25.390326,-5,0.0,-0.2,0.9242424242424242,0.8542240587695132,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,1.0,0.0,3.0,0
1677,61,4.127134385045092,0.0163934426229508,67,4.219507705176107,0.0149253731343283,4489,127.94842,4.85941247944112,0.0078156494624943,16370.7981804964,0.046893896774966,21.324736666666663,-6,0.0,-0.1666666666666666,0.9104477611940298,0.8289151258632211,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,1.0,0.0,3.0,0
1678,61,4.127134385045092,0.0163934426229508,68,4.23410650459726,0.0147058823529411,4624,128.94316,4.867097124073108,0.0077553551502848,16626.3385107856,0.0542874860519937,18.42045142857143,-7,0.0,-0.1428571428571428,0.8970588235294118,0.8047145328719724,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,2.4,0.0,3.213823903691868,0
1679,61,4.127134385045092,0.0163934426229508,69,4.248495242049359,0.0144927536231884,4761,129.94045,4.8747426396956,0.0076958329757977,16884.5205462025,0.061566663806382,16.24255625,-8,0.0,-0.125,0.8840579710144928,0.7815584961142618,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,2.6,0.0,3.2333734815198008,0
1680,61,4.127134385045092,0.0163934426229508,70,4.262679877041316,0.0142857142857142,4900,130.93587,4.8823159711977855,0.0076373265782707,17144.2020526569,0.0687359392044364,14.54843,-9,0.0,-0.1111111111111111,0.8714285714285714,0.7593877551020408,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,6.3,0.0,3.4495346215802063,0
1681,61,4.127134385045092,0.0163934426229508,71,4.276666119016055,0.0140845070422535,5041,131.93375,4.889850883817871,0.007579561711844,17406.5143890625,0.0757956171184401,13.193375,-10,0.0,-0.1,0.8591549295774648,0.7381471930172584,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,6.3,0.0,3.4495346215802063,0
1682,61,4.127134385045092,0.0163934426229508,72,4.290459441148391,0.0138888888888888,5184,132.929782,4.897315647681735,0.0075227686749685,17670.32694256752,0.0827504554246542,12.084525636363637,-11,0.0,-0.0909090909090909,0.8472222222222222,0.7177854938271605,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,15.0,1.0,3.661412384802437,0
1683,61,4.127134385045092,0.0163934426229508,73,4.304065093204169,0.0136986301369863,5329,133.928353,4.904743919038991,0.007466678844322,17936.803737292605,0.089600146131865,11.160696083333333,-12,0.0,-0.0833333333333333,0.8356164383561644,0.6982548320510414,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,5.0,0.0,3.393088048154066,0
1684,61,4.127134385045092,0.0163934426229508,74,4.31748811353631,0.0135135135135135,5476,134.924876,4.9121023507637736,0.0074115317326658,18204.72216361538,0.0963499125246555,10.378836615384616,-13,0.0,-0.0769230769230769,0.8243243243243243,0.6795105916727538,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,49.0,1.0,3.950535608072624,0
1685,61,4.127134385045092,0.0163934426229508,75,4.330733340286331,0.0133333333333333,5625,135.923565829,4.919422856479455,0.0073570759706088,18475.2157476705,0.1029990635885232,9.708826130642858,-14,0.0,-0.0714285714285714,0.8133333333333334,0.6615111111111112,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,106.99999999998,2.0,4.141288614929287,0
1686,61,4.127134385045092,0.0163934426229508,76,4.343805421853684,0.0131578947368421,5776,136.920479493,4.926677283511718,0.0073035093340519,18747.21770459303,0.1095526400107799,9.128031966199998,-15,0.0,-0.0666666666666666,0.8026315789473685,0.6442174515235458,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,144.0,2.0,4.213823903691868,0
1687,61,4.127134385045092,0.0163934426229508,77,4.356708826689592,0.0129870129870129,5929,137.919548281,4.933894976222156,0.0072506037937608,19021.80179803509,0.1160096607001734,8.6199717675625,-16,0.0,-0.0625,0.7922077922077922,0.6275931860347446,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,10.0,1.0,3.5623818557528475,0
1688,61,4.127134385045092,0.0163934426229508,78,4.3694478524670215,0.0128205128205128,6084,138.916804082,4.94104798941175,0.0071985531671871,19297.87845635677,0.1223754038421818,8.171576710705882,-17,0.0,-0.0588235294117647,0.782051282051282,0.6116042077580539,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,249.00000000000003,2.0,4.347579035573462,0
1689,61,4.127134385045092,0.0163934426229508,79,4.382026634673881,0.0126582278481012,6241,139.916041789,4.948164264723457,0.0071471432954631,19576.49874990119,0.1286485793183375,7.773113432722222,-18,0.0,-0.0555555555555555,0.7721518987341772,0.596218554718795,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,9.2,0.0,3.542016786894598,0
1690,61,4.127134385045092,0.0163934426229508,80,4.394449154672439,0.0125,6400,140.913555054,4.955218105001904,0.0070965493675664,19856.62999795669,0.134834437983762,7.416502897578947,-19,0.0,-0.0526315789473684,0.7625,0.5814062499999999,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,1254.0,3.0,4.742426318248365,0
1691,61,4.127134385045092,0.0163934426229508,81,4.406719247264253,0.0123456790123456,6561,141.912874471,4.962235175146296,0.0070465770193693,20139.263940621808,0.1409315403873875,7.095643723550001,-20,0.0,-0.05,0.7530864197530864,0.5671391556165218,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,40.5,1.0,3.904003538994702,0
1692,61,4.127134385045092,0.0163934426229508,82,4.418840607796598,0.0121951219512195,6724,142.910932616,4.969194584711428,0.0069973652938574,20423.53466117489,0.1469446711710066,6.805282505523809,-21,0.0,-0.0476190476190476,0.7439024390243902,0.5533908387864367,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,22900000.00000032,7.0,6.94576298184987,0
1693,61,4.127134385045092,0.0163934426229508,83,4.430816798843313,0.0120481927710843,6889,143.912590843,4.976130738878062,0.0069486623383143,20710.833803144727,0.1528705714429162,6.541481401954545,-22,0.0,-0.0454545454545454,0.7349397590361446,0.5401364494121063,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,31399999.99999776,7.0,6.999267469035948,0
1694,61,4.127134385045092,0.0163934426229508,84,4.442651256490317,0.0119047619047619,7056,144.912749023,4.983008833637139,0.0069007040908545,20999.70482940299,0.1587161940896554,6.300554305347826,-23,0.0,-0.0434782608695652,0.7261904761904762,0.5273526077097506,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,559070903.0947368,8.0,7.022745569714834,0
1695,61,4.127134385045092,0.0163934426229508,85,4.454347296253507,0.0117647058823529,7225,145.914696305,4.989852121096226,0.0068533192702518,21291.098597780383,0.1644796624860439,6.079779012708333,-24,0.0,-0.0416666666666666,0.7176470588235294,0.5150173010380623,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,174416200.0,8.0,7.013530468899935,0
1696,61,4.127134385045092,0.0163934426229508,86,4.465908118654584,0.0116279069767441,7396,146.915138545,4.9966387211047705,0.0068066504915945,21584.057933696546,0.1701662622898627,5.8766055418,-25,0.0,-0.04,0.7093023255813954,0.5031097890751758,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,82742036.0,7.0,7.007631030642541,0
1697,61,4.127134385045092,0.0163934426229508,87,4.477336814478207,0.0114942528735632,7569,147.917474618,5.003392290883291,0.0067605264528922,21879.57929736668,0.1757736877751972,5.689133639153846,-26,0.0,-0.0384615384615384,0.7011494252873564,0.4916105165807901,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,463800.0000000384,5.0,6.2848296586026375,0
1698,61,4.127134385045092,0.0163934426229508,88,4.48863636973214,0.0113636363636363,7744,148.918334155,5.01009070686888,0.0067150898891949,22176.67024750024,0.1813074270082644,5.515493857592593,-27,0.0,-0.037037037037037,0.6931818181818182,0.4805010330578513,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,191100.0000000384,5.0,6.134546268835408,0
1699,61,4.127134385045092,0.0163934426229508,89,4.499809670330265,0.0112359550561797,7921,149.920983561,5.016756412176649,0.0066701803593298,22476.30131189764,0.1867650500612366,5.354320841464286,-28,0.0,-0.0357142857142857,0.6853932584269663,0.4697639186971342,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,9650.0000000016,3.0,5.310260342500568,0
1700,61,4.127134385045092,0.0163934426229508,90,4.51085950651685,0.0111111111111111,8100,150.921206973,5.023362011265784,0.0066259740433887,22777.210714187106,0.1921532472582738,5.204179550793104,-29,0.0,-0.0344827586206896,0.6777777777777778,0.4593827160493827,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,102000.0000000384,5.0,6.028133563607484,0
1701,61,4.127134385045092,0.0163934426229508,91,4.5217885770490405,0.0109890109890109,8281,151.923496795,5.029937775392561,0.0065822602895282,23080.748878420374,0.1974678086858473,5.064116559833334,-30,0.0,-0.0333333333333333,0.6703296703296703,0.4493418669242844,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,247.00000000002,2.0,4.345609352828375,0
1702,61,4.127134385045092,0.0163934426229508,92,4.532599493153256,0.0108695652173913,8464,152.924116889,5.036459733499672,0.0065391909421706,23385.78552628053,0.2027149192072912,4.933036028677419,-31,0.0,-0.032258064516129,0.6630434782608695,0.4396266540642721,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,315.0,2.0,4.40500452548712,0
1703,61,4.127134385045092,0.0163934426229508,93,4.543294782270004,0.010752688172043,8649,153.926463943,5.042950578169348,0.0064966086687361,23693.356301995675,0.2078914773995576,4.81020199821875,-32,0.0,-0.03125,0.6559139784946236,0.4302231471846456,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,160.8,2.0,4.240775239978274,0
1704,61,4.127134385045092,0.0163934426229508,94,4.553876891600541,0.0106382978723404,8836,154.928101267,5.049395011693309,0.0064546069552393,24002.7165621978,0.2130020295228976,4.694790947484848,-33,0.0,-0.0303030303030303,0.648936170212766,0.4211181530104119,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,41.5,1.0,3.90996089132631,0
1705,61,4.127134385045092,0.0163934426229508,95,4.564348191467836,0.0105263157894736,9025,155.931056736,5.055806579832838,0.0064130906371849,24314.49445480565,0.218045081664289,4.586207551058823,-34,0.0,-0.0294117647058823,0.6421052631578947,0.4122991689750692,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,26.7,1.0,3.802244050418545,0
1706,61,4.127134385045092,0.0163934426229508,96,4.574710978503383,0.0104166666666666,9216,156.933039369,5.062171141735721,0.0063721444765284,24627.978845592104,0.2230250566784968,4.483801124828571,-35,0.0,-0.0285714285714285,0.6354166666666666,0.4037543402777777,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,10.56,1.0,3.5756900139833063,0
1707,61,4.127134385045092,0.0163934426229508,97,4.584967478670572,0.0103092783505154,9409,157.936561407,5.068505137742958,0.0063316561478315,24943.957429067083,0.2279396213219343,4.38712670575,-36,0.0,-0.0277777777777777,0.6288659793814433,0.3954724200233818,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,4.8,0.0,3.383117711290649,0
1708,61,4.127134385045092,0.0163934426229508,98,4.59511985013459,0.010204081632653,9604,158.93897,5.07479230496804,0.0062917231689622,25261.596184660903,0.2327937572516041,4.295647837837838,-37,0.0,-0.027027027027027,0.6224489795918368,0.3874427321949188,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,1.47,0.0,3.0940962332152995,0
1709,61,4.127134385045092,0.0163934426229508,99,4.605170185988092,0.0101010101010101,9801,159.94299,5.081050202897592,0.006252227746899,25581.760050140103,0.2375846543821645,4.209026052631579,-38,0.0,-0.0263157894736842,0.6161616161616161,0.3796551372308948,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,2.0,0.0,3.1692938075987813,0
1710,61,4.127134385045092,0.0163934426229508,100,4.61512051684126,0.01,10000,160.94586,5.08726208184508,0.0062132694808055,25903.569851139604,0.2423175097514157,4.126816923076923,-39,0.0,-0.0256410256410256,0.61,0.3721,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,0.7000000000000001,-1.0,2.948366013338086,0
1711,61,4.127134385045092,0.0163934426229508,101,4.624972813284271,0.0099009900990099,10201,161.95029,5.093445184969007,0.0061747342348074,26227.8964310841,0.2469893693922993,4.04875725,-40,0.0,-0.025,0.6039603960396039,0.3647681599843152,1,1,3,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,0.5,-1.0,2.8996566681120064,0
1712,61,4.127134385045092,0.0163934426229508,102,4.634728988229636,0.0098039215686274,10404,162.95368,5.099583948906395,0.0061367132058631,26553.9018255424,0.2516052414403897,3.97448,-41,0.0,-0.024390243902439,0.5980392156862745,0.3576509034986543,1,0,1,0,0.3571428571428571,43,13,4,3,False,0,50,11,11,0.2,-1.0,2.767009998554661,0
1713,62,4.143134726391533,0.0161290322580645,66,4.204692619390966,0.0151515151515151,4356,127.95808,4.859487390310017,0.0078150594319639,16373.2702372864,0.0312602377278558,31.989519999999995,-4,0.0,-0.25,0.9393939393939394,0.8824609733700643,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,0.5,-1.0,2.8996566681120064,0
1714,62,4.143134726391533,0.0161290322580645,67,4.219507705176107,0.0149253731343283,4489,128.95464,4.867185466490839,0.0077546647410283,16629.299177529603,0.0387733237051415,25.790928,-5,0.0,-0.2,0.9253731343283582,0.8563154377366897,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,0.55,-1.0,2.9134542298314146,0
1715,62,4.143134726391533,0.0161290322580645,68,4.23410650459726,0.0147058823529411,4624,129.94892,4.874807323497031,0.0076953313655858,16886.721809166396,0.0461719881935148,21.65815333333333,-6,0.0,-0.1666666666666666,0.9117647058823528,0.8313148788927335,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,1.0,0.0,3.0,0
1716,62,4.143134726391533,0.0161290322580645,69,4.248495242049359,0.0144927536231884,4761,130.94611,4.8823935816508,0.0076367293385042,17146.8837241321,0.0534571053695294,18.706587142857146,-7,0.0,-0.1428571428571428,0.8985507246376812,0.8073934047469019,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,1.2,0.0,3.044530096093086,0
1717,62,4.143134726391533,0.0161290322580645,70,4.262679877041316,0.0142857142857142,4900,131.94069,4.889903088911384,0.0075791630315105,17408.345677676098,0.0606333042520847,16.49258625,-8,0.0,-0.125,0.8857142857142857,0.7844897959183673,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,4.0,0.0,3.338587615197562,0
1718,62,4.143134726391533,0.0161290322580645,71,4.276666119016055,0.0140845070422535,5041,132.93867,4.897382008613281,0.00752226571847,17672.6899813689,0.0677003914662302,14.770963333333334,-9,0.0,-0.1111111111111111,0.8732394366197183,0.7625471136679229,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,3.7,0.0,3.319546340022764,0
1719,62,4.143134726391533,0.0161290322580645,72,4.290459441148391,0.0138888888888888,5184,133.93397,4.904785547673461,0.0074663657024427,17938.308319960895,0.0746636570244277,13.393396999999998,-10,0.0,-0.1,0.8611111111111112,0.7415123456790125,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,9.5,0.0,3.549854015555707,0
1720,62,4.143134726391533,0.0161290322580645,73,4.304065093204169,0.0136986301369863,5329,134.93252,4.912158586129186,0.0074111118653976,18206.784953550403,0.0815222305193736,12.266592727272728,-11,0.0,-0.0909090909090909,0.8493150684931506,0.7213360855695251,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,10.3,1.0,3.569601278005259,0
1721,62,4.143134726391533,0.0161290322580645,74,4.31748811353631,0.0135135135135135,5476,135.928275527,4.919457252435876,0.0073568210596577,18476.49608774403,0.0882818527158934,11.327356293916669,-12,0.0,-0.0833333333333333,0.8378378378378378,0.701972242512783,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,47.0,1.0,3.9403574963462495,0
1722,62,4.143134726391533,0.0161290322580645,75,4.330733340286331,0.0133333333333333,5625,136.926971746,4.926724354840252,0.0073031630455904,18748.99559152988,0.0949411195926763,10.532843980461536,-13,0.0,-0.0769230769230769,0.8266666666666667,0.6833777777777778,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,45.0,1.0,3.929736721450808,0
1723,62,4.143134726391533,0.0161290322580645,76,4.343805421853684,0.0131578947368421,5776,137.923243961,4.933921578891748,0.0072504095124297,19022.82122472552,0.1015057331740161,9.851660282928572,-14,0.0,-0.0714285714285714,0.8157894736842105,0.6655124653739611,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,186.0,2.0,4.2763329012243805,0
1724,62,4.143134726391533,0.0161290322580645,77,4.356708826689592,0.0129870129870129,5929,138.922296605,4.941087244276329,0.0071982685604695,19299.4044940076,0.1079740284070435,9.261486440333334,-15,0.0,-0.0666666666666666,0.8051948051948052,0.6483386743127003,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,154.00000000002,2.0,4.230221962481849,0
1725,62,4.143134726391533,0.0161290322580645,78,4.3694478524670215,0.0128205128205128,6084,139.918994687,4.948185219520539,0.0071469924597229,19577.32507422074,0.1143518793555666,8.7449371679375,-16,0.0,-0.0625,0.7948717948717948,0.6318211702827087,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,889.2,2.0,4.658463785569812,0
1726,62,4.143134726391533,0.0161290322580645,79,4.382026634673881,0.0126582278481012,6241,140.918476488,4.955252783498012,0.0070963015278209,19858.017015699013,0.1206371259729567,8.289322146352943,-17,0.0,-0.0588235294117647,0.7848101265822784,0.615926934786092,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,612.0,2.0,4.567218436308108,0
1727,62,4.143134726391533,0.0161290322580645,80,4.394449154672439,0.0125,6400,141.915197641,4.962251430862419,0.0070464616659991,20139.92332148409,0.1268363099879847,7.884177646722223,-18,0.0,-0.0555555555555555,0.775,0.6006250000000001,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,4349.0000000016,3.0,5.059474161938003,0
1728,62,4.143134726391533,0.0161290322580645,81,4.406719247264253,0.0123456790123456,6561,142.914628338,4.969220265001864,0.0069971843444531,20424.590992988677,0.1329465025446106,7.521822544105263,-19,0.0,-0.0526315789473684,0.7654320987654321,0.5858862978204541,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,525.0,2.0,4.529768236992815,0
1729,62,4.143134726391533,0.0161290322580645,82,4.418840607796598,0.0121951219512195,6724,143.911999478,4.976126658030407,0.0069486908918451,20710.663593755875,0.1389738178369026,7.1955999739,-20,0.0,-0.05,0.7560975609756098,0.571683521713266,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,2.4869290000029843e+62,62.0,8.0,0
1730,62,4.143134726391533,0.0161290322580645,83,4.430816798843313,0.0120481927710843,6889,144.913410353,4.983013365992987,0.0069006725986508,20999.896500136965,0.1449141245716688,6.900638588238095,-21,0.0,-0.0476190476190476,0.7469879518072289,0.5579910001451589,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,29400000.00000192,7.0,6.988112492156652,0
1731,62,4.143134726391533,0.0161290322580645,84,4.442651256490317,0.0119047619047619,7056,145.9130409,4.989840853235569,0.0068533970221711,21290.615504685076,0.1507747344877657,6.632410950000001,-22,0.0,-0.0454545454545454,0.7380952380952381,0.5447845804988662,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,3250412227294688.0,15.0,7.14596704267157,0
1732,62,4.143134726391533,0.0161290322580645,85,4.454347296253507,0.0117647058823529,7225,146.914897923,4.99663709434636,0.0068066616397481,21583.987231725518,0.1565532177142075,6.38760425752174,-23,0.0,-0.0434782608695652,0.7294117647058823,0.5320415224913494,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,3.350424911212224e+18,18.0,7.200854728830881,0
1733,62,4.143134726391533,0.0161290322580645,86,4.465908118654584,0.0116279069767441,7396,147.914822674,5.003374482579596,0.0067606476614177,21878.79476668086,0.1622555438740261,6.163117611416666,-24,0.0,-0.0416666666666666,0.7209302325581395,0.519740400216333,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,2.200279046169392e+23,23.0,7.288607983869059,0
1734,62,4.143134726391533,0.0161290322580645,87,4.477336814478207,0.0114942528735632,7569,148.917184735,5.010083039865289,0.0067151417197384,22176.32790939812,0.1678785429934618,5.9566873894,-25,0.0,-0.04,0.7126436781609196,0.5078610120227243,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,2.4869290000029843e+62,62.0,8.0,0
1735,62,4.143134726391533,0.0161290322580645,88,4.48863636973214,0.0113636363636363,7744,149.917275539,5.016731842580924,0.0066703453381518,22475.189505036447,0.1734289787919489,5.766049059192308,-26,0.0,-0.0384615384615384,0.7045454545454546,0.4963842975206612,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,2.4869290000029843e+62,62.0,8.0,0
1736,62,4.143134726391533,0.0161290322580645,89,4.499809670330265,0.0112359550561797,7921,150.919932409,5.023353621592136,0.0066260300017227,22776.82599833713,0.1789028100465136,5.58962712625926,-27,0.0,-0.037037037037037,0.6966292134831461,0.4852922610781467,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,2800355149.670192,9.0,7.035492132350719,0
1737,62,4.143134726391533,0.0161290322580645,90,4.51085950651685,0.0111111111111111,8100,151.919732425,5.02991315905556,0.0065824233892307,23079.6051000836,0.1843078548984615,5.425704729464286,-28,0.0,-0.0357142857142857,0.6888888888888889,0.4745679012345679,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,2.4869290000029843e+62,62.0,8.0,0
1738,62,4.143134726391533,0.0161290322580645,91,4.5217885770490405,0.0109890109890109,8281,152.922097356,5.036446613097948,0.0065392773005984,23385.16785975794,0.1896390417173556,5.273175770896551,-29,0.0,-0.0344827586206896,0.6813186813186813,0.4641951455138268,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,166619.99999998082,5.0,6.111311783134306,0
1739,62,4.143134726391533,0.0161290322580645,92,4.532599493153256,0.0108695652173913,8464,153.922209273,5.042923115279441,0.0064967882459793,23692.046507481205,0.1949036473793804,5.1307403091,-30,0.0,-0.0333333333333333,0.6739130434782609,0.4541587901701323,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,2.4869290000029843e+62,62.0,8.0,0
1740,62,4.143134726391533,0.0161290322580645,93,4.543294782270004,0.010752688172043,8649,154.924640161,5.049372814639763,0.0064547511548891,24001.644129015334,0.2000972858015635,4.997569037451613,-31,0.0,-0.032258064516129,0.6666666666666666,0.4444444444444444,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,1339.9999999998,3.0,4.758626999637999,0
1741,62,4.143134726391533,0.0161290322580645,94,4.553876891600541,0.0106382978723404,8836,155.925527887,5.055771348142497,0.006413318034265,24312.77024683961,0.2052261770964826,4.87267274646875,-32,0.0,-0.03125,0.6595744680851063,0.4350384789497509,0,0,0,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,33999.9999999984,4.0,5.706541424097972,0
1742,62,4.143134726391533,0.0161290322580645,95,4.564348191467836,0.0105263157894736,9025,156.928358717,5.062141504356613,0.0063723345364451,24626.50976961143,0.2102870397026915,4.755404809606061,-33,0.0,-0.0303030303030303,0.6526315789473685,0.4259279778393352,0,1,2,0,0.4285714285714285,43,13,4,3,False,0,50,12,12,481.99999999997993,2.0,4.508896972436935,0
