Z,N,Nuclide,Mass,Mass Uncertainty (%),Half Life,M,N/P,Adj. N/P,P/N,Adj. P/N,M/P,M/N,M*N/P,M*P/N,Adj. M*N/P,Adj. M*P/N,N/Mass,P/Mass,Adj. N/Mass,Adj. P/Mass,Adj. N/Mass - Z,Adj. P/Mass - Z,Half Life (Seconds),Half Life Seconds Value,Magnitude of Value,isStable,(-ZM/N)^Adj. P/Mass,-ZM/N
43,41.0,Tc- 85,84.95058,0.0005,,,0.9534883720930233,0.046511627906976716,1.048780487804878,0.04878048780487809,,,,,,,0.48263355000048264,0.5061766500005062,0.5173664499995174,0.49382334999949384,-42.482633550000486,-42.506176650000505,,,,,,
43,42.0,Tc- 86,85.94493,0.0004,54MS 7,-46.03,0.9767441860465116,0.023255813953488413,1.0238095238095237,0.023809523809523725,-1.0704651162790697,-1.095952380952381,-44.95953488372093,-47.12595238095238,-1.0704651162790717,-1.095952380952377,0.4886850219087967,0.5003203795732919,0.5113149780912033,0.4996796204267081,-42.48868502190879,-42.50032037957329,0.054,5.4,-2.0,0.0,6.856365984840824,47.125952380952384
43,43.0,Tc- 87,86.938067187,0.0,2.18S 16,-51.3,1.0,0.0,1.0,0.0,-1.1930232558139535,-1.1930232558139535,-51.3,-51.3,-0.0,-0.0,0.49460496870155707,0.49460496870155707,0.505395031298443,0.505395031298443,-42.49460496870156,-42.49460496870156,2.18,2.18,0.0,0.0,7.316187368168536,51.3
43,44.0,Tc- 88,87.933784781,0.0,6.4S 8,-57.69,1.0232558139534884,0.023255813953488413,0.9772727272727273,0.022727272727272707,-1.341627906976744,-1.3111363636363635,-59.031627906976745,-56.37886363636363,-1.3416279069767465,-1.3111363636363624,0.5003765061356389,0.4890043128143744,0.4996234938643611,0.5109956871856256,-42.50037650613564,-42.48900431281437,6.4,6.4,0.0,0.0,7.84897392435824,56.37886363636363
43,45.0,Tc- 89,88.927648651,0.0,12.8S 9,-61.68,1.0465116279069768,0.04651162790697683,0.9555555555555556,0.0444444444444444,-1.4344186046511629,-1.3706666666666667,-64.54883720930233,-58.93866666666667,-2.8688372093023307,-2.7413333333333303,0.5060293472573895,0.48353915404594994,0.49397065274261054,0.5164608459540501,-42.50602934725739,-42.48353915404595,12.8,1.28,1.0,0.0,8.209986446290527,58.93866666666666
43,46.0,Tc- 90,89.924075001,0.0,8.7S 2,-67.395,1.069767441860465,0.06976744186046502,0.9347826086956522,0.06521739130434778,-1.5673255813953488,-1.4651086956521737,-72.09697674418604,-62.99967391304348,-4.70197674418604,-4.395326086956518,0.5115426541722943,0.4781811767262751,0.4884573458277057,0.5218188232737249,-42.511542654172295,-42.478181176726274,8.7,8.7,0.0,0.0,8.68817570324909,62.99967391304348
43,47.0,Tc- 91,90.918424354,0.0,3.14M 2,-70.7247,1.0930232558139534,0.09302325581395343,0.9148936170212766,0.08510638297872342,-1.644760465116279,-1.5047808510638299,-77.30374186046511,-64.70557659574467,-6.579041860465112,-6.019123404255319,0.5169469261477827,0.4729514430713756,0.4830530738522173,0.5270485569286244,-42.51694692614778,-42.47295144307137,188.4,1.884,2.0,1.0,9.004388316148107,64.70557659574469
43,48.0,Tc- 92,91.91527075799999,0.0,4.25M 15,-75.9863,1.1162790697674418,0.11627906976744184,0.8958333333333334,0.10416666666666663,-1.7671232558139536,-1.5830479166666667,-84.82191627906977,-68.07106041666667,-8.835616279069766,-7.915239583333331,0.5222200794727273,0.4678221545276515,0.4777799205272727,0.5321778454723485,-42.522220079472724,-42.46782215452765,255.0,2.55,2.0,1.0,9.450657900918085,68.07106041666667
43,49.0,Tc- 93,92.91024428899999,0.0,2.75H 5,-78.926,1.1395348837209303,0.13953488372093026,0.8775510204081632,0.12244897959183676,-1.8354883720930233,-1.610734693877551,-89.93893023255815,-69.2615918367347,-11.012930232558142,-9.664408163265309,0.5273907132090202,0.4628122585303647,0.4726092867909798,0.5371877414696353,-42.52739071320902,-42.46281225853036,9900.0,9.9,3.0,1.0,9.742939201675167,69.2615918367347
43,50.0,Tc- 94,93.909652257,0.0,293M 1,-83.6054,1.1627906976744187,0.16279069767441867,0.86,0.14,-1.9443116279069768,-1.6721080000000001,-97.21558139534885,-71.900644,-13.610181395348844,-11.704756000000001,0.5324266334536769,0.4578869047701621,0.4675733665463231,0.5421130952298379,-42.532426633453674,-42.45788690477016,17580.0,1.758,4.0,1.0,10.152176382830941,71.900644
43,51.0,Tc- 95,94.907652232,0.0,20.0H 1,-84.15700000000002,1.186046511627907,0.18604651162790709,0.8431372549019608,0.1568627450980392,-1.9571395348837215,-1.6501372549019613,-99.81411627906981,-70.95590196078433,-15.65711627906978,-13.20109803921569,0.5373644674649779,0.4530720019802755,0.4626355325350221,0.5469279980197246,-42.537364467464975,-42.453072001980274,72000.0,7.2,4.0,1.0,10.28862760572521,70.95590196078433
43,52.0,Tc- 96,95.90786664,0.0,4.28D 7,-86.02,1.2093023255813953,0.20930232558139528,0.8269230769230769,0.17307692307692313,-2.0004651162790696,-1.6542307692307692,-104.02418604651162,-71.13192307692307,-18.00418604651162,-14.888076923076927,0.5421870157448849,0.44834695532750096,0.4578129842551151,0.551653044672499,-42.54218701574489,-42.4483469553275,369792.0,3.69792,5.0,1.0,10.512283098295265,71.13192307692307
43,53.0,Tc- 97,96.906360621,0.0,2.6E+6Y 4,-85.82,1.2325581395348837,0.2325581395348837,0.8113207547169812,0.18867924528301883,-1.9958139534883719,-1.6192452830188677,-105.7781395348837,-69.62754716981132,-19.958139534883717,-16.192452830188675,0.5469197239516874,0.44372732320608604,0.4530802760483126,0.5562726767939139,-42.54691972395169,-42.44372732320608,81993600000000.0,8.19936,13.0,1.0,10.594702668733417,69.62754716981132
43,54.0,Tc- 98,97.907211555,0.0,4.2E+6Y 3,-87.219,1.255813953488372,0.2558139534883721,0.7962962962962963,0.20370370370370372,-2.028348837209302,-1.6151666666666666,-109.53083720930232,-69.45216666666666,-22.311837209302325,-17.766833333333334,0.5515426202253259,0.4391913457349817,0.44845737977467415,0.5608086542650184,-42.55154262022533,-42.43919134573498,132451200000000.0,1.324512,14.0,1.0,10.785327431760344,69.45216666666666
43,55.0,Tc- 99,98.906250394,0.0,2.111E+5Y 12,-86.431,1.2790697674418605,0.2790697674418605,0.7818181818181819,0.21818181818181814,-2.0100232558139535,-1.5714727272727271,-110.55127906976745,-67.57332727272727,-24.120279069767445,-18.857672727272725,0.5560821462840178,0.434755132549323,0.44391785371598225,0.5652448674506769,-42.55608214628402,-42.43475513254932,6657249600000.0,6.65725,12.0,1.0,10.821092241967627,67.57332727272727
43,56.0,Tc-100,99.90765342799999,0.0,15.46S 19,-87.3268,1.302325581395349,0.30232558139534893,0.7678571428571429,0.2321428571428571,-2.0308558139534885,-1.559407142857143,-113.72792558139537,-67.05450714285715,-26.40112558139536,-20.272292857142855,0.5605176188064238,0.4303974572977897,0.4394823811935762,0.5696025427022102,-42.56051761880642,-42.430397457297786,15.46,1.546,1.0,0.0,10.973319352106701,67.05450714285715
43,57.0,Tc-101,100.907311191,0.0,14.2M 1,-86.0199,1.3255813953488371,0.3255813953488371,0.7543859649122807,0.24561403508771928,-2.0004627906976746,-1.509121052631579,-114.02637906976744,-64.8922052631579,-28.006479069767437,-21.127694736842106,0.5648748274751758,0.42613364177951857,0.4351251725248242,0.5738663582204815,-42.56487482747517,-42.426133641779515,852.0,8.52,2.0,1.0,10.963679451482475,64.8922052631579
43,58.0,Tc-102,101.90921129,0.0,5.28S 15,-86.34100000000002,1.3488372093023255,0.34883720930232553,0.7413793103448276,0.2586206896551724,-2.00793023255814,-1.488637931034483,-116.45995348837212,-64.01143103448278,-30.118953488372096,-22.329568965517243,0.5691340288656649,0.4219441938141998,0.4308659711343351,0.5780558061858002,-42.56913402886566,-42.4219441938142,5.28,5.28,0.0,0.0,11.069236242198098,64.01143103448278
43,59.0,Tc-103,102.909177635,0.0,54.2S 8,-84.571,1.372093023255814,0.37209302325581395,0.7288135593220338,0.27118644067796616,-1.966767441860465,-1.4334067796610168,-116.03927906976745,-61.63649152542372,-31.46827906976744,-22.934508474576276,0.5733210716080366,0.41784417083297587,0.4266789283919634,0.5821558291670241,-42.573321071608035,-42.41784417083298,54.2,5.42,1.0,0.0,11.014494552398538,61.63649152542373
43,60.0,Tc-104,103.91142279799999,0.0,18.3M 3,-84.602,1.3953488372093024,0.39534883720930236,0.7166666666666667,0.2833333333333333,-1.9674883720930234,-1.4100333333333335,-118.04930232558141,-60.631433333333334,-33.4473023255814,-23.970566666666667,0.5774148633941604,0.41381398543248155,0.42258513660583963,0.5861860145675184,-42.57741486339416,-42.41381398543248,1098.0,1.098,3.0,1.0,11.091557606401452,60.631433333333334
43,61.0,Tc-105,104.91165334899999,0.0,7.6M 1,-82.507,1.4186046511627908,0.4186046511627908,0.7049180327868853,0.29508196721311475,-1.9187674418604652,-1.3525737704918033,-117.04481395348839,-58.16067213114754,-34.53781395348838,-24.34632786885246,0.5814416039853731,0.4098686716618204,0.41855839601462685,0.5901313283381796,-42.581441603985375,-42.40986867166182,456.0,4.56,2.0,1.0,10.999250724096587,58.16067213114754
43,62.0,Tc-106,105.914359324,0.0,35.6S 6,-82.29,1.441860465116279,0.44186046511627897,0.6935483870967742,0.30645161290322576,-1.9137209302325582,-1.3272580645161292,-118.65069767441861,-57.072096774193554,-36.360697674418596,-25.21790322580645,0.5853786058445326,0.4059883879244339,0.4146213941554674,0.5940116120755661,-42.58537860584453,-42.40598838792443,35.6,3.56,1.0,0.0,11.049335224874737,57.072096774193554
43,63.0,Tc-107,106.91546218,0.0,21.2S 2,-79.775,1.4651162790697674,0.4651162790697674,0.6825396825396826,0.31746031746031744,-1.855232558139535,-1.2662698412698414,-116.87965116279071,-54.44960317460318,-37.104651162790695,-25.325396825396826,0.5892505977660639,0.40218691593556744,0.4107494022339361,0.5978130840644326,-42.58925059776606,-42.402186915935566,21.2,2.12,1.0,0.0,10.909387217899337,54.44960317460318
43,64.0,Tc-108,107.91849727399999,0.0,5.17S 7,-78.748,1.4883720930232558,0.4883720930232558,0.671875,0.328125,-1.8313488372093025,-1.2304375,-117.20632558139535,-52.9088125,-38.45832558139535,-25.8391875,0.5930401332174503,0.39844883950547444,0.4069598667825497,0.6015511604945256,-42.59304013321745,-42.39844883950548,5.17,5.17,0.0,0.0,10.88404370677804,52.9088125
43,65.0,Tc-109,108.920257922,0.0,0.86S 8,-75.921,1.5116279069767442,0.5116279069767442,0.6615384615384615,0.3384615384615385,-1.7656046511627908,-1.1680153846153847,-114.76430232558141,-50.22466153846154,-38.8433023255814,-25.696338461538467,0.5967668571492717,0.394784228575672,0.4032331428507283,0.605215771424328,-42.59676685714927,-42.39478422857567,0.86,8.6,-1.0,0.0,10.700936960515822,50.22466153846154
43,66.0,Tc-110,109.923745116,0.0,0.92S 3,-74.281,1.5348837209302326,0.5348837209302326,0.6515151515151515,0.3484848484848485,-1.72746511627907,-1.1254696969696971,-114.01269767441862,-48.39519696969697,-39.73169767441861,-25.885803030303034,0.6004162242684846,0.39118026732643696,0.3995837757315154,0.608819732673563,-42.600416224268486,-42.39118026732644,0.92,9.2,-1.0,0.0,10.610622474486794,48.39519696969697
43,67.0,Tc-111,110.925902854,0.0,290MS 20,-71.032,1.558139534883721,0.558139534883721,0.6417910447761194,0.35820895522388063,-1.651906976744186,-1.0601791044776119,-110.67776744186047,-45.587701492537306,-39.64576744186047,-25.444298507462687,0.6040068034261122,0.38764615742272873,0.39599319657388776,0.6123538425772712,-42.60400680342611,-42.38764615742273,0.29,2.9,-1.0,0.0,10.370549309675747,45.587701492537306
43,68.0,Tc-112,111.92994778200001,0.0,0.28S 3,-69.023,1.5813953488372092,0.5813953488372092,0.6323529411764706,0.36764705882352944,-1.6051860465116279,-1.0150441176470588,-109.15265116279069,-43.64689705882353,-40.12965116279069,-25.37610294117647,0.6075228421658873,0.38416885607548756,0.39247715783411274,0.6158311439245124,-42.607522842165885,-42.38416885607549,0.28,2.8,-1.0,0.0,10.231383476013256,43.64689705882353
43,69.0,Tc-113,112.932498,0.0001,170MS 20,-65.255,1.6046511627906976,0.6046511627906976,0.6231884057971014,0.37681159420289856,-1.5175581395348836,-0.9457246376811593,-104.71151162790697,-40.66615942028985,-39.45651162790697,-24.588840579710144,0.6109844484268824,0.3807584243819702,0.3890155515731176,0.6192415756180298,-42.61098444842688,-42.38075842438197,0.17,1.7,-1.0,0.0,9.919826511642333,40.66615942028985
43,70.0,Tc-114,113.93682,0.0002,150MS 30,-62.812,1.627906976744186,0.627906976744186,0.6142857142857143,0.3857142857142857,-1.4607441860465116,-0.8973142857142857,-102.25209302325581,-38.584514285714285,-39.44009302325581,-24.22748571428571,0.6143755811334738,0.37740214269627675,0.3856244188665262,0.6225978573037232,-42.61437558113347,-42.377402142696276,0.15,1.5,-1.0,0.0,9.720695922880354,38.584514285714285
43,71.0,Tc-115,114.93982,0.0003,,-58.77,1.6511627906976745,0.6511627906976745,0.6056338028169014,0.3943661971830986,-1.3667441860465117,-0.8277464788732395,-97.03883720930233,-35.59309859154929,-38.26883720930233,-23.176901408450707,0.6177145570612517,0.37410881624836373,0.38228544293874833,0.6258911837516363,-42.61771455706125,-42.374108816248366,,,,,9.35375898654311,35.5930985915493
43,72.0,Tc-116,115.94476,0.0003,,-55.91,1.6744186046511629,0.6744186046511629,0.5972222222222222,0.4027777777777778,-1.3002325581395349,-0.7765277777777777,-93.61674418604652,-33.39069444444444,-37.706744186046514,-22.519305555555555,0.6209853726895462,0.3708662642451457,0.37901462731045377,0.6291337357548543,-42.620985372689546,-42.370866264245144,,,,,9.0900060470928,33.39069444444444
43,73.0,Tc-117,116.94806000000001,0.0004,,-51.46,1.697674418604651,0.6976744186046511,0.589041095890411,0.410958904109589,-1.1967441860465116,-0.704931506849315,-87.36232558139534,-30.31205479452055,-35.902325581395345,-21.147945205479452,0.6242087299267726,0.36768459434042766,0.37579127007322743,0.6323154056595723,-42.62420872992677,-42.367684594340425,,,,,8.646656937240092,30.31205479452055
43,74.0,Tc-118,117.95298999999999,0.0004,,-48.38,1.7209302325581395,0.7209302325581395,0.581081081081081,0.41891891891891897,-1.1251162790697675,-0.6537837837837838,-83.2586046511628,-28.112702702702702,-34.87860465116279,-20.2672972972973,0.6273685813305793,0.3645520134758772,0.37263141866942073,0.6354479865241228,-42.62736858133058,-42.36455201347588,,,,,8.33109793451621,28.112702702702705
43,75.0,,,,,-43.79,1.744186046511628,0.7441860465116279,0.5733333333333334,0.42666666666666664,-1.0183720930232558,-0.5838666666666666,-76.37790697674419,-25.106266666666667,-32.587906976744186,-18.683733333333333,,,,,,,,,,,,25.106266666666667
43,76.0,,,,,-40.37,1.7674418604651163,0.7674418604651163,0.5657894736842105,0.4342105263157895,-0.9388372093023255,-0.5311842105263157,-71.35162790697674,-22.840921052631575,-30.981627906976744,-17.529078947368422,,,,,,,,,,,,22.840921052631575
43,77.0,,,,,-35.52,1.7906976744186047,0.7906976744186047,0.5584415584415584,0.4415584415584416,-0.8260465116279071,-0.4612987012987013,-63.60558139534884,-19.835844155844157,-28.085581395348843,-15.684155844155846,,,,,,,,,,,,19.835844155844157
44,42.0,Ru- 87,86.95069000000001,0.0005,,,0.9545454545454546,0.045454545454545414,1.0476190476190477,0.04761904761904767,,,,,,,0.4830323945675416,0.506033937165996,0.5169676054324583,0.493966062834004,-43.483032394567545,-43.506033937165995,,,,,,
44,43.0,Ru- 88,87.9416,0.0004,1.3S 3,-45.93,0.9772727272727273,0.022727272727272707,1.0232558139534884,0.023255813953488413,-1.0438636363636364,-1.0681395348837208,-44.88613636363637,-46.99813953488372,-1.0438636363636353,-1.0681395348837228,0.4889608558406943,0.5003320385346639,0.5110391441593056,0.4996679614653361,-43.488960855840695,-43.500332038534665,1.3,1.3,0.0,0.0,6.846760522955632,46.99813953488372
44,44.0,Ru- 89,88.93762,0.0004,1.2S 2,-54.4,1.0,0.0,1.0,0.0,-1.2363636363636363,-1.2363636363636363,-54.4,-54.4,-0.0,-0.0,0.4947287773160559,0.4947287773160559,0.5052712226839441,0.5052712226839441,-43.494728777316055,-43.494728777316055,1.2,1.2,0.0,0.0,7.532656755138724,54.4
44,45.0,Ru- 90,89.93034477100001,0.0,11S 3,-58.11,1.0227272727272727,0.022727272727272707,0.9777777777777777,0.022222222222222254,-1.320681818181818,-1.2913333333333332,-59.43068181818182,-56.818666666666665,-1.320681818181817,-1.2913333333333352,0.5003872732233895,0.48926755604064753,0.4996127267766105,0.5107324439593525,-43.50038727322339,-43.489267556040645,11.0,1.1,1.0,0.0,7.871826181231499,56.818666666666665
44,46.0,Ru- 91,90.926742643,0.0,9S 1,-64.884,1.0454545454545454,0.045454545454545414,0.9565217391304348,0.04347826086956519,-1.4746363636363637,-1.4105217391304348,-67.83327272727273,-62.06295652173913,-2.949272727272725,-2.8210434782608678,0.5059017695223827,0.48390604041271396,0.49409823047761725,0.516093959587286,-43.50590176952238,-43.48390604041271,9.0,9.0,0.0,0.0,8.419184044880229,62.06295652173913
44,47.0,Ru- 92,91.920234375,0.0,3.65M 5,-68.2395,1.0681818181818181,0.06818181818181812,0.9361702127659575,0.06382978723404253,-1.5508977272727273,-1.451904255319149,-72.89219318181819,-63.88378723404256,-4.6526931818181785,-4.355712765957446,0.511312882517876,0.47867589001673494,0.488687117482124,0.5213241099832651,-43.51131288251788,-43.47867589001673,219.0,2.19,2.0,1.0,8.733607619167298,63.883787234042565
44,48.0,Ru- 93,92.917107375,0.0,59.7S 6,-74.3012,1.0909090909090908,0.09090909090909083,0.9166666666666666,0.08333333333333337,-1.6886636363636363,-1.5479416666666665,-81.05585454545454,-68.10943333333333,-6.754654545454539,-6.191766666666669,0.5165894780417447,0.47354035487159934,0.4834105219582553,0.5264596451284007,-43.516589478041745,-43.4735403548716,59.7,5.97,1.0,0.0,9.22804380079632,68.10943333333333
44,49.0,Ru- 94,93.91134718200001,0.0,51.8M 6,-77.2167,1.1136363636363635,0.11363636363636354,0.8979591836734694,0.10204081632653061,-1.754925,-1.5758510204081633,-85.99132499999999,-69.33744489795919,-8.774624999999993,-7.879255102040817,0.5217686836611777,0.46852698124677183,0.4782313163388223,0.5314730187532282,-43.52176868366118,-43.468526981246775,3108.0,3.108,3.0,1.0,9.515349224508169,69.33744489795919
44,50.0,Ru- 95,94.91040438,0.0,1.643H 14,-82.584,1.1363636363636365,0.13636363636363646,0.88,0.12,-1.876909090909091,-1.65168,-93.84545454545456,-72.67392000000001,-11.261454545454555,-9.91008,0.5268126326784068,0.46359511675699805,0.47318736732159317,0.536404883243002,-43.52681263267841,-43.463595116757,5914.8,5.9148,3.0,1.0,9.96443235769295,72.67392
44,51.0,Ru- 96,95.907588876,0.0,-1.0,-83.456,1.1590909090909092,0.15909090909090917,0.8627450980392157,0.13725490196078427,-1.8967272727272728,-1.636392156862745,-96.73309090909092,-72.00125490196079,-13.277090909090916,-11.454745098039213,0.5317618824297468,0.4587749573903697,0.46823811757025324,0.5412250426096303,-43.53176188242975,-43.45877495739037,-1.0,2,2.0,1.0,10.121361956901444,72.00125490196078
44,52.0,Ru- 97,96.907545741,0.0,2.9D 1,-86.0791,1.1818181818181819,0.18181818181818188,0.8461538461538461,0.15384615384615385,-1.9563431818181818,-1.6553673076923077,-101.72984545454545,-72.83616153846154,-15.65074545454546,-13.242938461538461,0.5365939215814816,0.45404101056894597,0.46340607841851844,0.545958989431054,-43.536593921581485,-43.45404101056894,250560.0,2.5056,5.0,1.0,10.393578813716651,72.83616153846154
