Z,N,Mass,Mass Uncertainty (%),M,N/P,Adj. N/P,P/N,Adj. P/N,M/P,M/N,M*N/P,M*P/N,Adj. M*N/P,Adj. M*P/N,N/Mass,P/Mass,Adj. N/Mass,Adj. P/Mass,Adj. N/Mass - Z,Adj. P/Mass - Z,(-ZM/N)^Adj. P/Mass,-ZM/N
0.24691358024691357,0.20800000000000002,0.23120693796393604,0.0,0.32184906315021133,0.44775455758114724,0.2923076923076924,0.3489884393063585,0.425,0.0024275448092672125,0.038552962228411536,0.4171341352922826,0.3074391925665225,0.7072075192747609,0.6140571235582049,0.5739503874859957,0.45258993077953225,0.4260496125140041,0.5474100692204669,0.75282683646747,0.7535764944377283,0.7704447427650359,0.6925608074334773
0.2962962962962963,0.312,0.3149423524254407,0.0,0.31743676413948707,0.7138728323699421,0.6333333333333333,0.1483622350674374,0.7555555555555556,0.1298120424947402,0.31185595360665963,0.2850103138133194,0.4280477026843136,0.36148875841183936,0.3094151777540842,0.8142472658679036,0.21900007819503076,0.18575273413209614,0.7809999218049692,0.7028858434811018,0.7047158218683431,0.8221720608611555,0.5719522973156862
0.5555555555555555,0.5519999999999999,0.5660455718704128,0.0,0.05742207829757706,0.6848010880652842,0.5960784313725492,0.1667052023121388,0.7253333333333332,0.29313168071464146,0.42982919295651945,0.03200307967548088,0.19437237316506217,0.17012252023310237,0.084490969597105,0.8062985714668138,0.25339339014105855,0.19370142853318595,0.746606609858941,0.4439307148780144,0.4451238890671243,0.9839128544134351,0.8056276268349376
0.802469135802469,0.816,0.827341703070205,0.0,0.46470869988838315,0.7347553529268096,0.660093896713615,0.1356240633697282,0.7765432098765431,0.7116478013666475,0.7751383425586149,0.4313811964858759,0.5576836904987522,0.4780976994900964,0.4433739276658325,0.8507374591494634,0.2163121441611997,0.14926254085053636,0.7836878558387994,0.19717424819134544,0.19806372330481103,0.7050790719299611,0.4423163095012476
0.5061728395061728,0.392,0.44782868343720744,0.0,0.10262523062554463,0.38789816750707184,0.21560283687943269,0.4068313189700472,0.3296969696969698,0.2697569578163824,0.2597811452255865,0.2666617941886966,0.036132807464415495,0.7142267100623356,0.6038163548835254,0.5327225101857764,0.5314127235344785,0.4672774898142238,0.46858727646552145,0.4939565131827738,0.4938762525143233,0.867460971524065,0.9638671925355842
0.7777777777777778,0.784,0.7977469787982057,0.0,0.38622782257844546,0.721035436039206,0.642512077294686,0.14395286794130724,0.762820512820513,0.6597880705987833,0.7322540955309111,0.35396347604312817,0.4881636516230411,0.417518948253073,0.37304366641564957,0.839765437218678,0.2271057601890707,0.16023456278132153,0.7728942398109293,0.2218665304971621,0.22275246704005813,0.7643193243988294,0.5118363483769587
0.2716049382716049,0.22400000000000003,0.2508857887747601,0.0,0.27175353971341865,0.43146160198183314,0.2714285714285713,0.36416184971098264,0.4000000000000001,0.005254960990185964,0.0282636623117265,0.3824602843847892,0.2461834436220579,0.7080373799965025,0.609926805557931,0.5609492415958597,0.47173228295074754,0.4390507584041401,0.5282677170492525,0.7281956449683615,0.7288147735175492,0.7956827557363367,0.7538165563779418
0.2345679012345679,0.28,0.270763039270412,0.3,0.599030690791017,0.8522543352601155,0.8106666666666665,0.0700690821937121,0.8845528455284553,0.3865734703458349,0.5563134602543787,0.540780199284501,0.6926908726140659,0.5198833610516318,0.5250557332557912,0.9092716630503812,0.10872641982984077,0.09072833694961835,0.8912735801701595,0.7643044986516566,0.7667722847300688,0.604146881776184,0.30730912738593397
0.7407407407407407,0.592,0.6646870420098575,0.0,0.31747931598454604,0.4293221229637416,0.2686868686868687,0.36618497109826587,0.3966666666666668,0.6044846777724562,0.6129431050186119,0.4222665754859085,0.29225315664523877,0.7291333301820421,0.6374655705793025,0.5812129107137327,0.4932713475879118,0.4187870892862675,0.5067286524120882,0.2595218831837901,0.2591761991881023,0.7555457641326315,0.707746843354761
0.7283950617283951,0.624,0.6794288620069412,0.0,0.2200028586111299,0.5085815918185861,0.3702564102564103,0.29576107899807336,0.5126984126984125,0.5410439646421078,0.5787278948380747,0.29607795586490926,0.24136083986392054,0.5734313777905429,0.4644960025139585,0.6577339097147945,0.41400856567633015,0.34226609028520527,0.5859914343236698,0.2716590459308408,0.27172695217255427,0.8358409684307552,0.7586391601360792
0.8395061728395061,0.7999999999999999,0.8322595086270704,0.0,0.45840666252786333,0.6470863927511328,0.5477477477477478,0.1916239502672047,0.6842767295597485,0.7200805834262618,0.7681984018625345,0.4582323310915263,0.5247661765945248,0.5618253760966635,0.503735947812824,0.7812243879582423,0.28932117709798444,0.21877561204175744,0.7106788229020156,0.16035490483674064,0.16081315940614882,0.6997388637254467,0.47523382340547493
0.8641975308641975,0.6559999999999999,0.7535822604976659,0.05,0.7766573670882209,0.37572254335260125,0.20000000000000004,0.4193378875459801,0.3090909090909091,0.8876043585569212,0.8848568948013891,0.8194047443921496,0.7575563984918905,0.9340226396396811,0.9075587952805168,0.5276677702882191,0.5514694036944965,0.4723322297117807,0.4485305963055035,0.1363367206772904,0.13545904459646607,0.405196199421676,0.24244360150810948
0.691358024691358,0.712,0.7188690457360677,0.05,0.2724943782466239,0.7457579712847289,0.6741935483870967,0.12905384849406765,0.7873684210526315,0.5512173124393196,0.6525744718987468,0.2215443146030328,0.4032222633678648,0.27554026133600995,0.23295281676129842,0.8573443272816896,0.2062989871580343,0.14265567271831014,0.7937010128419657,0.3081468623091178,0.30930588582896024,0.8515905304466471,0.596777736632135
0.6049382716049382,0.512,0.5611319079608434,0.0,0.0825385776118378,0.48922753547030995,0.3454545454545454,0.3121387283236994,0.48571428571428577,0.36200606028992655,0.40538104415186704,0.18456605210506027,0.09393232524498196,0.5318640081645363,0.4032719921350336,0.6367792257996778,0.4305740577438719,0.36322077420032195,0.5694259422561281,0.3950340562873441,0.3952618499804782,0.9117241869386259,0.9060676747550177
0.4814814814814815,0.49600000000000005,0.5020640867001556,0.05,0.14058365856399524,0.7248554913294796,0.6474074074074073,0.14161849710982655,0.7666666666666667,0.26956340305670023,0.42661850505401877,0.09308699081261274,0.2851492394837847,0.17818402250211962,0.11769666284658653,0.835008222210786,0.21866523710457075,0.1649917777892136,0.7813347628954288,0.5178505210253291,0.5193537169854479,0.9411645649022181,0.7148507605162151
0.8888888888888888,0.688,0.7831610762316217,0.0,0.822100555465239,0.3970653623832816,0.22735042735042738,0.3975873335008795,0.34492753623188405,0.9127688856967455,0.9122725021435532,0.8534676744688876,0.8104212992624141,0.940260212163819,0.917830585652216,0.5502301470837905,0.5287566677527678,0.4497698529162093,0.47124333224723225,0.11161490267831853,0.11079935700573362,0.3590576935957397,0.18957870073758576
0.7283950617283951,0.5439999999999999,0.6302767016994325,0.3,0.4748665890550108,0.35651400622498874,0.1753846153846153,0.4396188095610061,0.27567567567567564,0.6910076517817376,0.6780511272380118,0.5825027308842682,0.4202250292716816,0.8639638118175925,0.8061455247046989,0.5052501897561363,0.5707047774949814,0.4947498102438639,0.4292952225050186,0.2720476200872356,0.2713449619074658,0.6393096878684141,0.5797749707283183
0.6419753086419753,0.504,0.5710307490088444,0.0,0.21465660115500984,0.40711580625872035,0.2402298850574713,0.3876183295635418,0.361352657004831,0.48212727916986686,0.4836318047053718,0.3475513750011837,0.17025111858335107,0.7213365946050971,0.6199868867059151,0.5566834673198953,0.5146737406285453,0.4433165326801045,0.4853262593714547,0.35824168078731833,0.3579842495615041,0.8105535426715443,0.8297488814166487
0.9012345679012345,0.952,0.9506416311528505,0.1,0.7746934357778096,0.7952001170703153,0.7375527426160338,0.10067052023121392,0.8341333333333333,0.8909217442748771,0.9182264579318355,0.7510441177996733,0.8210222276492818,0.7545515826352713,0.7483383412490712,0.8974344265356002,0.16992774544086253,0.10256557346439954,0.8300722545591368,0.09839796110200882,0.0993165734653868,0.41739389672881305,0.1789777723507181
0.13580246913580246,0.08,0.10824544484288647,0.0,0.7708386750446522,0.16150969058143472,0.07450980392156865,0.6929190751445087,0.14166666666666666,0.48443451659522496,0.3502140450513478,0.8493816064514729,0.6939598272604206,0.9747798274239089,0.9565272880924688,0.22541629037889654,0.7527929607552997,0.7745837096211032,0.24720703924470033,0.8647044560573448,0.8640624193852094,0.4061322460414647,0.30604017273957934
0.6049382716049382,0.608,0.620253086827115,0.0,0.05572218664112094,0.704887020493957,0.6218181818181819,0.15395460312984643,0.746341463414634,0.34335819727713734,0.4775618158977335,0.016857265831455304,0.2039198447725351,0.13272563195760834,0.05627580692061629,0.823729894312101,0.23787433693897064,0.1762701056878988,0.7621256630610289,0.3945576500301754,0.3957316087358327,0.9891440753173456,0.7960801552274643
0.5061728395061728,0.432,0.4724444599136885,0.0,0.03541950118326864,0.4930512852047719,0.3503546099290781,0.30886319845857413,0.4911111111111111,0.21506797168151814,0.2706496343620477,0.14008109816602266,0.05028508154321709,0.5008401763215673,0.3656543434245527,0.6371890317795672,0.4242002286437958,0.362810968220433,0.5757997713562042,0.4936903012192224,0.4941376125616963,0.9412062097156937,0.9497149184567825
0.12345679012345678,0.136,0.13781016333461227,0.15,0.7473075047270735,0.6520953757225434,0.5541666666666667,0.18823825081678813,0.689855072463768,0.39596265192217406,0.5015593130069778,0.7463319194405054,0.7790506818096705,0.7931640372387609,0.766569317841806,0.7306581454011853,0.24516605684792792,0.26934185459881443,0.7548339431520716,0.8757491097483303,0.8776574281472349,0.4558910604107718,0.22094931819032948
0.7901234567901234,0.688,0.7435308984623624,0.0,0.3472437860667802,0.5303055326176715,0.39809523809523806,0.2779592862528275,0.5420289855072462,0.6433482119570482,0.6781065308642967,0.4008901946949759,0.37573440188087004,0.6161767252891104,0.5262150517016378,0.6787975788226053,0.39404444689576534,0.3212024211773945,0.6059555531042347,0.20994456362255287,0.20998797983876794,0.7597935258493996,0.6242655981191297
0.30864197530864196,0.20800000000000002,0.25584723135772447,0.0,0.3830298877613256,0.25153831810553795,0.0408602150537634,0.5639450867052023,0.07083333333333333,0.23880861718220225,0.12529194524010667,0.5552478707230043,0.24875081001334176,0.9627644234223759,0.9414792964080321,0.36838221264253335,0.6740551430200905,0.6316177873574664,0.3259448569799095,0.6916898799278313,0.6912489714741186,0.6769008705500896,0.7512491899866579
0.6296296296296297,0.48000000000000004,0.5513541572241762,0.0,0.2509784196681174,0.37572254335260125,0.20000000000000004,0.4193378875459801,0.3090909090909091,0.4974133994419567,0.4851278832838536,0.3943397998300471,0.1869197243023094,0.7787324968863756,0.6899810110409121,0.5236683345450523,0.5478513192836467,0.47633166545494743,0.4521486807163533,0.37065797438198433,0.3702608981330864,0.7804776475659791,0.8130802756976903
0.5061728395061728,0.5359999999999999,0.5365538736266313,0.0,0.1745814916931161,0.766449391218792,0.7007092198581559,0.11695304457993516,0.8073059360730593,0.3283117119496758,0.48702013296122804,0.10470773909174269,0.33202935715461634,0.1457099587379045,0.10768112035683441,0.867855326558777,0.18656639088267268,0.1321446734412226,0.8134336091173271,0.4931024944623643,0.49471691062912726,0.9258276246830804,0.6679706428453834
0.6296296296296297,0.6,0.6251562514948773,0.0,0.05598186200327537,0.6358381502890171,0.5333333333333333,0.19931492185827449,0.6716049382716048,0.36657250031343014,0.4712574054029741,0.06318005717021413,0.1650156211021322,0.25634350456335986,0.15101121605596401,0.7682725200180549,0.2963752917848148,0.23172747998194487,0.7036247082151852,0.37003464970806743,0.37087394035850274,0.9707847652834788,0.8349843788978675
0.9753086419753086,0.84,0.9112991009341356,0.0,0.9573390476460647,0.5219993199591977,0.38745098039215686,0.2846950997240014,0.5309309309309311,0.980804339888373,0.9825636111572911,0.9610954653649687,0.9589385134232487,0.9755859056044962,0.9696697278843251,0.6731527625563376,0.4035307215438495,0.3268472374436622,0.5964692784561505,0.02497653097856034,0.024601933275593124,0.16056364507140886,0.04106148657675132
0.9012345679012345,0.8079999999999999,0.8618968828386058,0.0,0.6539662138350233,0.5699860979000508,0.44894514767932464,0.24693425530765478,0.5931464174454829,0.8324737588221661,0.8532818963877353,0.6727039104983168,0.6788780492575963,0.7705410005387658,0.7251548045342697,0.7158829149646131,0.35817653681166917,0.2841170850353867,0.6418234631883304,0.0988606086913385,0.09885766507900207,0.5317606079301018,0.32112195074240374
0.8395061728395061,0.832,0.8519897188308749,0.0,0.5012967402013466,0.7005155444461804,0.616216216216216,0.1566999474513926,0.7418181818181819,0.7422480745833727,0.7943169518250698,0.4823111659805176,0.5783137727294818,0.5460911620298585,0.5046097967168045,0.8244947789770976,0.24442809611402572,0.17550522102290267,0.7555719038859743,0.16024463892972052,0.16092259868171677,0.6720886799942266,0.421686227270518
0.9135802469135802,0.96,0.9605081034138296,0.05,0.7714747705746354,0.7880057803468208,0.7283333333333333,0.1046885035324342,0.8275132275132275,0.890746439935319,0.917716532215991,0.7486491622129061,0.8176264841571086,0.7541571119645066,0.7467690225153634,0.8922581055237035,0.17551359233719777,0.10774189447629645,0.8244864076628011,0.08607899076218406,0.08694542834516306,0.4210411073335612,0.18237351584289135
0.5308641975308642,0.568,0.5660974441318531,0.0,0.15143983441876907,0.7844756399669695,0.7238095238095237,0.10667367314766163,0.8242424242424243,0.3376645635041873,0.5000335140980353,0.06880012047805961,0.3212713673893428,0.09280584643023704,0.06341901128176197,0.8823213908158389,0.1733428278258935,0.11767860918416084,0.8266571721741061,0.4684013082909433,0.47003409056043843,0.9444790076696464,0.678728632610657
0.14814814814814814,0.12000000000000001,0.13774612305664846,0.0,0.6373055298850336,0.3843930635838151,0.2111111111111112,0.4104046242774566,0.32380952380952394,0.22934524947982782,0.21644295934799918,0.7045028142589118,0.6092470012687188,0.886904497506224,0.8427327526920432,0.48936769382001755,0.49952372242613485,0.5106323061799822,0.5004762775738651,0.8516996677264573,0.8523223049802602,0.5424640711999351,0.39075299873128105
0.9506172839506172,0.9279999999999999,0.9555618336328173,0.0,0.7701763937638635,0.6841005641061357,0.5951807228915663,0.16715625888372976,0.7245901639344262,0.894097070562779,0.9145358884350904,0.7640923639531556,0.8034735216696541,0.7979602602094455,0.7770051657538012,0.8126406816545493,0.25889523318355634,0.18735931834545072,0.7411047668164432,0.04928539632240603,0.049669578351839716,0.4219092844869142,0.1965264783303458
0.9259259259259259,0.968,0.9703739985943429,0.0,0.8172540094203239,0.7809890815671161,0.7193415637860083,0.10864321150607614,0.8209973753280839,0.9137112317923612,0.9347180506182866,0.7999068667661587,0.8535000992625132,0.8058325974125491,0.7990919403466541,0.8871826513237857,0.1809934725936413,0.11281734867621407,0.819006527406358,0.07375976338353307,0.07457454154787069,0.3671590207069922,0.14649990073748667
0.07407407407407407,0.072,0.07873853410245825,0.0,0.840849553041966,0.4667630057803469,0.31666666666666665,0.33179190751445087,0.45333333333333337,0.49275468155025826,0.5186448955885847,0.8610740097661213,0.8399682977796925,0.9255604871844785,0.9033875157507028,0.5403202375841225,0.3900028813621983,0.45967976241587816,0.6099971186378017,0.9255627923251226,0.9267344607187314,0.3502321227727128,0.16003170222030738
0.7283950617283951,0.576,0.6499183339064286,0.0,0.340773723471925,0.4173410404624278,0.25333333333333335,0.37764932562620435,0.37777777777777777,0.6121064267744148,0.6165675318372064,0.4475647514339385,0.30950356776146604,0.7533278288668332,0.6665131982811541,0.5688516896894686,0.5054814218555013,0.43114831031053114,0.49451857814449873,0.27188554442965895,0.2715039618387438,0.7383434649068131,0.6904964322385337
0.5679012345679012,0.41600000000000004,0.48729696107907844,0.0,0.2119180080499362,0.33370386838594945,0.1461538461538462,0.4646202910105637,0.23448275862068965,0.4203584741376196,0.383557762421358,0.38615082132663636,0.11191419387369628,0.829872327162281,0.7525485221913615,0.47678767487161133,0.5926878181006936,0.5232123251283884,0.40731218189930596,0.4324382461091847,0.4319392371756572,0.7889236605508911,0.8880858061263034
0.6172839506172839,0.568,0.6005165331815491,0.0,0.04472635344871789,0.5903179190751446,0.475,0.23173935890698893,0.6181818181818182,0.3475740888395419,0.43715858048337786,0.08273225862126765,0.12676069795591283,0.3297841173496515,0.20922713614775246,0.7291219763779395,0.3362194742554734,0.27087802362206026,0.6637805257445257,0.3824665781659291,0.38313433724327484,0.9647509511518754,0.8732393020440868
0.41975308641975306,0.35200000000000004,0.3886988359107115,0.0,0.03141526345592993,0.4667630057803469,0.31666666666666665,0.33179190751445087,0.45333333333333337,0.07387616712743195,0.12114628158082308,0.15450068647757143,0.02605197097166656,0.5469634092331328,0.4120193854802754,0.6080614629741761,0.44676937723272525,0.39193853702582326,0.5532306227672747,0.5800896550674838,0.580585290569722,0.9367385528042598,0.9739480290283329
0.5061728395061728,0.42400000000000004,0.4675141072323204,0.0,0.051399355612315345,0.4720206616652316,0.32340425531914874,0.327128441265798,0.4610169491525424,0.22807165521504635,0.27057544070973527,0.16842161093709218,0.05018847115981906,0.5468703775135798,0.41439059771349873,0.6171134986596742,0.44487137953587874,0.38288650134032554,0.5551286204641208,0.49374145968616145,0.4940872209260767,0.9251339352087357,0.9498115288401806
0.7283950617283951,0.584,0.6548258799413834,0.0,0.31951962240147336,0.4325477990217874,0.2728205128205127,0.3631374844515989,0.40168776371308,0.5996003579123916,0.6092153529509855,0.4224428477107083,0.29626354843175295,0.7257883284072177,0.6339739948280848,0.5842158351262454,0.4897454447684333,0.41578416487375436,0.5102545552315667,0.2718463919886416,0.27154232262608613,0.7552504787446642,0.7037364515682467
0.4444444444444444,0.36800000000000005,0.40840430617686735,0.0,0.0353518546603544,0.45499587118084217,0.30158730158730157,0.3423743886171633,0.43589743589743585,0.12156208161633042,0.15838286690209913,0.16595667250216806,0.0206835365910929,0.5702901646419025,0.4369318252423806,0.5978533659952747,0.4595801873138572,0.4021466340047246,0.5404198126861424,0.5554513460437981,0.5558390045309184,0.92954498299877,0.9793164634089065
0.32098765432098764,0.304,0.3198213506054679,0.0,0.20119385202214002,0.5903179190751446,0.475,0.23173935890698893,0.6181818181818182,0.04526498356893216,0.17635948738687068,0.23297464155914793,0.26979151403684665,0.4395610415232303,0.3387504956514842,0.7144095177597598,0.32501138431688403,0.2855904822402404,0.6749886156831164,0.678475937634391,0.6797423338967311,0.877071073110558,0.7302084859631531
0.6419753086419753,0.52,0.5808624273330186,0.0,0.16765317845916516,0.44119992027107857,0.28390804597701136,0.3550435561344949,0.41502347417840363,0.4511321878052159,0.4681429079771804,0.2884583836700334,0.14536210556568807,0.6509598914636818,0.5374222703673823,0.5910820625881521,0.479363954150235,0.4089179374118477,0.520636045849765,0.3581540228711738,0.3580703269116873,0.8478089352541212,0.8546378944343116
0.9506172839506172,0.9119999999999999,0.9457063262110339,0.0,0.7651574581928122,0.6602827494950902,0.5646586345381526,0.1827552986512524,0.6988888888888888,0.891784340428848,0.9112139972016157,0.7628923581089818,0.7958347646106119,0.8041353527073533,0.7802177366374807,0.7933043978722241,0.27893002435349157,0.2066956021277757,0.721069975646508,0.049334670960777816,0.04962073801868083,0.4270426771412063,0.20416523538938808
0.9012345679012345,0.7999999999999999,0.8569775838735346,0.0,0.6523077829506758,0.5574742079461477,0.4329113924050633,0.2565165230668556,0.5773584905660378,0.8316708583441894,0.8511879559889559,0.6742087855123495,0.6742950413735018,0.7776755160160345,0.7311882430719767,0.7047323259218681,0.3696784521204006,0.2952676740781317,0.6303215478795989,0.09888902372955866,0.09882962598586231,0.532290489299347,0.325704958626498
0.8641975308641975,0.904,0.9062569797759371,0.0,0.6780243723875622,0.7789017341040465,0.7166666666666668,0.10982658959537572,0.8190476190476191,0.8379679834398996,0.8772490067332934,0.6479356968259913,0.7415373430745631,0.6591733761520133,0.6468657153663053,0.8849509251352035,0.1821503156289268,0.1150490748647961,0.817849684371073,0.13542625626491644,0.13635936180716934,0.5194694710989003,0.25846265692543685
0.691358024691358,0.696,0.7089948123790324,0.0,0.23417371408869758,0.7138728323699421,0.6333333333333333,0.1483622350674374,0.7555555555555556,0.5275781127745032,0.6264090921090841,0.19779169596363833,0.3582776209452613,0.2835994279099966,0.22517360774557627,0.8326936469470514,0.2318816532542134,0.1673063530529484,0.7681183467457862,0.3082096796204884,0.30924352101943264,0.8728842381018969,0.6417223790547385
0.8518518518518517,0.76,0.8125655126892503,0.0,0.5083297964385196,0.5623121387283239,0.4391111111111111,0.2527900188862817,0.5834983498349835,0.7492712951854363,0.7791479199399651,0.5376193772813682,0.5410958823979904,0.6811094679001201,0.6158319394021401,0.7085304464612765,0.3648060315932251,0.2914695535387233,0.6351939684067744,0.14820798960174209,0.14827161616249718,0.6505169980446509,0.4589041176020094
0.8641975308641975,0.6719999999999999,0.7634088204131338,0.0,0.7224637736503701,0.40173410404624277,0.23333333333333317,0.3929351316634553,0.35259259259259257,0.8603318059898586,0.8600972834552126,0.7704833367451702,0.7054229308704136,0.9043489431004884,0.8689609921058017,0.5547950075513146,0.5235708007770965,0.44520499244868517,0.4764291992229035,0.13626759235763986,0.1355270551412029,0.45773824937764246,0.29457706912958626
0.18518518518518517,0.192,0.196831475758044,0.2,0.5283400743457108,0.6432700247729151,0.5428571428571429,0.19421965317919065,0.68,0.14098427436281502,0.2867254943372317,0.5294599832863944,0.5850123299211974,0.6218119135368254,0.5705173500048463,0.7405791707801082,0.2651213220352764,0.2594208292198916,0.7348786779647236,0.8140630222312248,0.8158211412971175,0.6564619834323084,0.41498767007880244
0.9012345679012345,0.9359999999999999,0.9407669941148592,0.0,0.7342910044308473,0.7701763371625083,0.7054852320675106,0.11480802669298373,0.8108401084010839,0.8713616096041688,0.9019945732206338,0.7110984291701228,0.7854954974479301,0.7231226091634251,0.7114977437454901,0.8788948689752227,0.18922196003769742,0.12110513102477705,0.8107780399623019,0.09844520544350888,0.0992695384920268,0.4616689307875056,0.2145045025520698
0.8641975308641975,0.648,0.7486624121861981,0.05,0.8211731434575447,0.36271676300578015,0.18333333333333318,0.4329944854162515,0.2865900383141761,0.9100066163530991,0.9067470739405239,0.8570434600363602,0.8036480325414952,0.9515752389701927,0.9313719646590068,0.5138775301729837,0.565692346244667,0.4861224698270161,0.43430765375533253,0.13637186233648335,0.13542437224841108,0.358949158709867,0.19635196745850478
0.24691358024691357,0.28800000000000003,0.280585924466026,0.4,0.5217827259148373,0.8279235215651402,0.7794871794871795,0.08285163776493265,0.8634920634920633,0.29653362651119675,0.48343503562094337,0.46053058522218393,0.6279018658673152,0.44941098155136106,0.44704302191943945,0.8937710954536242,0.12751296760764252,0.10622890454637535,0.8724870323923568,0.7520118375821474,0.7543689592580001,0.6728138282566718,0.3720981341326846
0.8518518518518517,0.6719999999999999,0.7584541877166127,0.0,0.6656516051319707,0.4173410404624278,0.25333333333333335,0.37764932562620435,0.37777777777777777,0.8294980265331316,0.8314589438299146,0.7198142046167099,0.6497919121231772,0.8748920554087263,0.8308611461126727,0.5706029939947816,0.5070101470403734,0.42939700600521813,0.49298985295962616,0.14855947003191783,0.147924954382191,0.5083303950846614,0.3502080878768227
0.7777777777777778,0.688,0.7385932673661195,0.0,0.3246367545380452,0.5491329479768785,0.42222222222222217,0.26300578034682087,0.5666666666666667,0.6256483411311923,0.6669583324246429,0.37115764737594914,0.36334103288282504,0.5788160454327518,0.4875248376466027,0.6957110989238067,0.37622055773357754,0.3042889010761931,0.6237794422664225,0.22223362406618785,0.2223889585647636,0.7787995811572693,0.6366589671171747
0.8641975308641975,0.64,0.7437592176661335,0.15,0.8417944222168638,0.3497109826589595,0.1666666666666666,0.44696867858583134,0.2635658914728682,0.9203841328322109,0.9165411650438944,0.8749820781281978,0.8242703243973893,0.9610539112023847,0.9441634301179734,0.49986530978481847,0.5800405706347616,0.5001346902151813,0.41995942936523845,0.13640756966785006,0.13538939449129272,0.3357704903998492,0.17572967560261057
0.16049382716049382,0.16000000000000003,0.1673008797874126,0.0,0.6004970928361242,0.5838150289017341,0.4666666666666667,0.23654957759003992,0.6102564102564103,0.19581165631202802,0.3028992114567236,0.6182269070655393,0.6330487494299961,0.724627838266324,0.6735324445836222,0.6838655050695861,0.31176909815783516,0.31613449493041323,0.6882309018421644,0.838871867935735,0.8404224806212424,0.5918903717827394,0.3669512505700038
0.4814814814814815,0.432,0.46259880154958927,0.0,0.041485866786539205,0.5491329479768785,0.42222222222222217,0.26300578034682087,0.5666666666666667,0.1853380395157037,0.27523660867499133,0.10751097782784125,0.09641719160852202,0.40223164963722335,0.27266594778843967,0.6879708585043991,0.3701397010902183,0.3120291414956007,0.6298602989097808,0.5182252162359146,0.5189844561719258,0.9569195793796104,0.9035828083914776
0.9135802469135802,0.888,0.9160950725371494,0.0,0.6667754102707061,0.6768063583815029,0.5858333333333332,0.1718788597401314,0.7168091168091167,0.840691669709457,0.8707888005057941,0.6596713256517981,0.713615609882996,0.7116603082512127,0.6801485709283518,0.80641459598949,0.26474277133342383,0.1935854040105096,0.7352572286665757,0.0862977457171934,0.08672790759374971,0.526417640577152,0.286384390117004
0.5308641975308642,0.36800000000000005,0.44297715610903204,0.0,0.25141484884820886,0.28016987141677485,0.07755102040816335,0.5275678079146289,0.1307692307692308,0.4156990948275403,0.3468892343433647,0.44522855740707634,0.11337061699701878,0.9142523880720336,0.8689145435837787,0.4152737692654642,0.6532531049104597,0.5847262307345351,0.34674689508954026,0.46959148541666795,0.4688641768028915,0.749935628969136,0.8866293830029809
0.7530864197530863,0.752,0.7681574805953186,0.0,0.3204688558681721,0.7064964196359245,0.6238805970149255,0.15294797687861283,0.748,0.6120944492497606,0.691710776419652,0.29172781170399875,0.4277413791760426,0.3738128459225999,0.3193580740525346,0.8279901814753479,0.23865886484027587,0.1720098185246517,0.7613411351597232,0.24656085968313868,0.24743935931216376,0.8106234984473429,0.5722586208239572
0.2345679012345679,0.136,0.18206760858469628,0.05,0.6800974109929964,0.14057803468208097,0.10133333333333328,0.7265644634330233,0.1971014492753622,0.5105941265453028,0.3689861423732549,0.7944718999100687,0.5629429775650054,0.9521189800885506,0.9155664001865502,0.2197214841731916,0.8046950180357575,0.7802785158268077,0.19530498196424295,0.7660616788878274,0.7650756691818288,0.46837624385888865,0.43705702243499434
0.5432098765432098,0.464,0.5069144757492181,0.0,0.01195379524270368,0.4964161849710984,0.3546666666666667,0.3059971098265897,0.49583333333333335,0.24421428198842,0.29959980505359174,0.11681263096155514,0.029768300596533792,0.482403970140011,0.3439745207141933,0.6417869770170372,0.42209073566732336,0.35821302298296254,0.5779092643326766,0.456682100813542,0.45707017080296075,0.9543193465636258,0.9702316994034658
0.45679012345679004,0.328,0.3887618213516727,0.0,0.22834192916972618,0.3116010216426939,0.11782945736434101,0.4898536465379413,0.19290780141843977,0.31364645970840166,0.2551376499525644,0.41099371276381025,0.11263217904073719,0.8657012131995269,0.8006655200361312,0.44800434648030585,0.613721498801401,0.5519956535196939,0.38627850119859897,0.5435010450398832,0.5431057144638519,0.7750580121198293,0.8873678209592626
0.4814814814814815,0.52,0.516878499820811,0.0,0.22817499500834126,0.790751445086705,0.7318518518518518,0.10315069608401861,0.8300469483568074,0.3440091805330969,0.5068154378898859,0.14958618885916264,0.38513300061683,0.16567486109278473,0.14211468286309892,0.8848762214967429,0.16716333677559314,0.11512377850325795,0.832836663224406,0.5177234424377992,0.51947926708223,0.8930159564790218,0.6148669993831697
0.8148148148148148,0.816,0.8322639835758109,0.0,0.456844246063136,0.7138728323699421,0.6333333333333333,0.1483622350674374,0.7555555555555556,0.7114750867919717,0.7718346943923781,0.43104061037185626,0.5448638822851738,0.4918990115476216,0.45046099749065716,0.834698888888489,0.2332819644843469,0.1653011111115108,0.7667180355156522,0.18488295811364752,0.18566482660733707,0.7090203584596797,0.455136117714826
0.8148148148148148,0.776,0.8075954552442446,0.0,0.4055419959433907,0.6452312138728324,0.5453703703703704,0.1928840002244795,0.6822006472491907,0.6842232770562018,0.738161844934445,0.4061298008137042,0.47769446783863556,0.5211427940008572,0.4569484728915387,0.7793812897729633,0.2906914738118975,0.22061871022703694,0.7093085261881025,0.18502392391259304,0.18552487508309734,0.7391824895409264,0.5223055321613642
